Tenure,Contacts,Gender_Male,Gender_Female,Gender_Nonbinary,Email,MonthlyCharge,Bandwidth_GB_Year,Age
65.91489,1,0,1,0,17,242.6573,6020.902258,85
7.150962,0,1,0,0,14,119.9897,915.023098,56
1.200106,1,0,1,0,9,164.9889,336.3711095,86
61.73934,2,0,1,0,18,152.509,5429.301177,85
6.386027,1,0,1,0,13,139.9875,1039.187211,73
18.76976086,1,0,1,0,10,139.934918,2329.912456,31
50.3804,0,1,0,0,17,200.1465,4927.588244,29
2.243757398,0,1,0,0,6,147.442069,558.3751762,27
6.56131,0,0,1,0,11,235.1591,1270.455838,43
52.58546,0,0,1,0,16,240.1149,4849.21743,64
14.7212152,1,0,1,0,13,169.967067,1576.607681,35
9.188837964,1,1,0,0,13,132.479779,1477.960194,86
7.840871292,0,1,0,0,9,182.476229,1173.415489,50
4.845060681,0,0,1,0,12,147.442069,746.2481195,19
22.7117,0,1,0,0,15,182.4762,2288.984083,72
11.54316,2,0,1,0,9,140.0013,1562.246266,67
22.48816,1,1,0,0,16,169.9741,2470.214952,31
65.93881,0,1,0,0,14,149.9707,5804.870522,58
10.573,1,0,1,0,13,127.4958,1089.662539,67
3.048345,0,0,1,0,11,144.9607,577.9768805,55
59.60106,0,1,0,0,10,147.4893,5179.444858,73
56.716,0,0,1,0,16,159.9656,5386.455531,20
70.34319,1,0,1,0,18,137.4392,6003.619513,54
4.556801333,0,1,0,0,11,165.018175,871.9497737,71
11.32593703,0,0,1,0,11,172.487091,1380.893387,75
4.46492,0,0,1,0,14,242.6143,953.0836423,39
11.42464,3,0,1,0,12,197.5169,1518.895794,58
14.71926,0,1,0,0,9,182.4762,1637.379866,71
65.89761,2,1,0,0,14,114.9728,5593.200037,47
46.50319,0,0,1,0,12,147.4713,4034.305669,51
71.58072,1,1,0,0,18,129.9483,6590.287954,29
17.25428,1,0,1,0,7,159.9942,1861.838695,18
5.360993,2,1,0,0,7,147.4564,1027.720431,71
63.84205,0,0,1,0,14,159.9656,5910.056992,29
7.039839728,0,1,0,0,9,175.133074,1116.638366,66
68.34963,1,1,0,0,11,172.4567,6376.192688,54
4.385448215,1,1,0,0,9,172.462354,758.0522649,46
9.767357,0,0,1,0,11,187.4974,1710.612591,18
48.44746,1,0,1,0,11,192.4404,4246.327693,84
56.37209,1,0,1,0,11,174.9744,5445.434955,27
70.30088,1,0,1,0,11,137.4392,6060.997249,73
67.71178,3,0,1,0,9,114.9728,5635.888386,73
39.32461,1,0,1,0,16,192.4567,3352.072435,81
7.334657,0,0,1,0,6,152.4742,1253.931577,61
69.91626,3,1,0,0,11,179.9476,6087.466768,35
61.84543,1,1,0,0,9,190.1737,5779.47654,53
48.80395,0,1,0,0,15,117.4392,4615.321143,89
2.086431077,3,0,1,0,10,139.934918,922.2958319,34
6.452058,1,1,0,0,11,159.9794,1361.469601,60
61.70332,2,1,0,0,13,190.1737,5622.295605,88
15.71625,0,1,0,0,13,187.4811,2361.62202,49
62.60334,1,0,1,0,18,177.4945,5951.423471,56
14.96503088,0,1,0,0,14,225.145743,2436.57146,37
70.39354,0,0,1,0,12,194.9525,6518.028513,56
5.497366828,0,0,1,0,11,187.46728,1243.061143,77
69.84899,3,0,1,0,9,222.6654,6433.080677,46
41.90646,2,1,0,0,11,190.127,4499.020965,36
20.95648,0,1,0,0,14,200.1323,2733.904187,82
7.873371451,3,0,1,0,14,127.474951,1029.489242,19
65.13745,3,0,1,0,12,184.9647,5807.53439,35
50.3835,2,1,0,0,11,164.9785,5014.025544,56
3.665202,0,1,0,0,13,104.9629,678.3000196,45
7.599617029,2,0,1,0,13,182.465269,920.3847194,89
12.22703,1,1,0,0,11,127.4421,1782.043347,20
63.55011,0,0,1,0,11,164.9715,6006.148703,37
7.845114,1,0,1,0,11,129.9778,1305.921354,63
1.201284,1,1,0,0,13,147.4738,375.6589979,72
41.63772,0,0,1,0,8,127.4601,3975.383715,61
16.37611,1,0,1,0,14,222.65,2020.604314,30
61.0911,0,0,1,0,7,147.4564,5653.372513,56
67.20907,1,1,0,0,13,255.1336,6764.539694,31
69.05527,0,0,1,0,10,147.4564,6243.093544,47
66.12623,1,1,0,0,11,129.9598,6360.531849,78
64.68955,0,1,0,0,14,197.4945,5949.914693,25
67.72471,3,1,0,0,5,117.4686,6168.427344,72
70.76841,1,0,1,0,11,207.4673,6336.386835,38
9.651306,1,0,1,0,13,190.127,1673.34866,68
66.31632,1,1,0,0,9,225.1457,6741.094654,45
60.91995,0,1,0,0,11,220.1615,5672.886971,52
70.15014,1,0,1,0,18,164.9785,6548.096564,57
48.35393,1,0,1,0,12,132.466,4711.28064,49
70.54943,1,1,0,0,13,162.4982,6147.295218,85
18.08315,3,0,1,0,10,182.49,1951.61509,40
13.56958731,1,0,1,0,9,235.137219,2087.543903,82
47.86746,2,0,1,0,10,242.6326,4430.367889,78
13.79138076,2,1,0,0,11,127.442069,1659.769248,87
10.59224,2,1,0,0,12,245.1457,1601.761071,75
52.0997,3,1,0,0,16,159.9656,4878.10553,66
64.92993,0,1,0,0,11,182.4608,5691.001621,64
7.874401,1,1,0,0,17,164.9785,1895.230077,20
68.16632,1,0,1,0,9,159.965,5838.199467,65
58.54353,0,1,0,0,10,130.0244,5432.197233,34
65.50686,1,0,1,0,9,232.624,6298.280809,63
4.245035615,1,0,1,0,7,164.985293,1083.381195,81
5.876252,0,1,0,0,14,114.9838,693.7341041,39
71.52189,1,0,1,0,12,184.961,6735.098237,49
6.214398,1,1,0,0,11,174.9699,1251.894626,78
58.66502,3,0,1,0,13,114.9838,4810.255665,87
57.64074,0,0,1,0,16,162.5005,5101.277891,61
13.3771743,3,0,1,0,13,139.95684,1298.399804,79
64.11549,1,0,1,0,13,152.4441,6093.493249,74
43.13392,2,0,1,0,9,147.4421,3788.474047,48
5.84055678,0,0,1,0,15,192.470522,780.3612617,72
8.886360176,2,0,1,0,11,172.456745,1340.373707,60
26.10713,0,1,0,0,13,139.9861,2616.567484,22
9.248419,1,1,0,0,10,242.6106,1792.520072,73
8.938308825,1,1,0,0,12,184.978458,1171.815364,66
70.60477,0,0,1,0,11,107.4958,6671.033985,38
59.16562,0,1,0,0,13,219.9902,5431.357184,55
2.606228436,1,1,0,0,11,129.99153,1097.505591,36
18.76373,1,0,1,0,12,139.9875,2143.189724,55
61.63974,1,1,0,0,10,197.4702,5869.727078,83
49.26352,1,1,0,0,13,169.9671,4543.502908,56
2.923404,1,0,1,0,5,152.4798,604.9488487,74
40.87895,2,0,0,1,13,174.9699,4194.277707,30
5.538303,2,0,1,0,12,124.9935,397.7861758,89
44.59709,1,1,0,0,6,137.4392,3832.898347,87
66.91612,0,0,1,0,12,194.9992,5863.402923,78
69.37615,2,0,1,0,16,200.1185,6661.40216,27
66.13511,2,0,1,0,12,127.4421,6121.42438,28
71.106,0,0,1,0,13,167.4564,6152.279339,28
5.73926,1,1,0,0,12,184.9785,1053.952202,22
59.10465,1,1,0,0,11,127.4586,5331.272303,40
64.19627,1,0,1,0,10,149.9447,6083.758176,24
60.45443,1,1,0,0,16,172.4579,5453.05668,25
69.09962,0,1,0,0,10,162.4713,5901.269005,77
65.0017,2,1,0,0,11,172.4624,5778.552531,39
2.731606393,1,0,1,0,16,157.469817,306.0664281,75
3.771607,1,1,0,0,14,207.4974,1117.284921,42
64.62103,3,0,1,0,15,227.4754,5748.202465,37
1.457335487,0,1,0,0,15,200.118516,1072.481938,58
69.19621,0,0,1,0,12,172.4624,5978.105413,78
43.51717,1,0,0,1,13,147.4421,3812.770109,49
68.00942,0,1,0,0,9,235.1372,6692.362545,43
13.40891729,0,0,1,0,13,144.960655,1338.549194,35
63.23545,1,0,1,0,13,212.6228,6210.36612,52
2.758928,1,0,1,0,12,117.4872,777.0645087,34
69.68705,1,0,1,0,11,207.6094,6205.48799,37
8.442986,2,0,1,0,5,182.4433,1450.000546,71
65.08131,0,0,1,0,11,114.9728,5291.934219,84
54.81081,2,0,1,0,13,107.4806,4751.67301,80
65.61605,0,1,0,0,14,112.4844,5769.255809,51
1.741247,2,0,1,0,13,172.4404,1015.142572,19
11.17999,1,0,1,0,6,172.4742,1168.630192,57
16.24273454,2,1,0,0,17,160.00128,1656.731409,64
47.56383,2,0,1,0,16,214.9525,4140.83823,75
17.56134872,2,1,0,0,10,230.134352,2109.348841,58
68.93442,2,0,1,0,13,162.4676,6505.956504,49
5.500175,1,1,0,0,17,154.9618,1407.105672,57
45.12287,0,0,1,0,16,194.9768,4010.017445,81
45.84636,2,1,0,0,8,287.6427,4539.933056,79
60.07253,1,0,1,0,10,94.97283,5475.345065,29
39.62761,1,1,0,0,9,194.9768,3572.738241,82
61.32409,0,0,1,0,15,159.9642,5556.247274,72
5.321365,2,1,0,0,11,157.4698,502.9172945,86
46.778,1,0,1,0,8,134.9509,4137.953493,50
16.96762986,0,1,0,0,11,149.977753,1567.544174,82
45.45067,1,1,0,0,16,107.5286,4017.126949,44
62.69829,0,1,0,0,6,267.6427,6310.736148,58
64.1725,2,1,0,0,8,139.9875,5927.225005,42
1.773271,0,0,1,0,14,92.45514,506.4720015,74
3.137169138,2,0,1,0,15,114.965789,386.0863102,58
48.19847,2,0,1,0,11,242.6106,5298.703538,19
66.2885,0,0,1,0,8,114.9728,5616.349749,34
67.83633,1,0,1,0,16,114.9728,5731.337685,47
70.33868,0,0,1,0,12,255.1336,6933.85068,62
17.52138221,1,0,1,0,7,92.455141,1866.966586,62
62.13301,0,0,1,0,8,222.6326,6183.792283,54
69.31336,1,1,0,0,12,114.9658,6222.228467,32
10.56737,0,1,0,0,10,265.1283,1524.959035,75
1.126364,1,1,0,0,5,200.1185,1015.130356,86
3.226415,2,1,0,0,12,169.9378,510.6595626,76
48.79525,1,1,0,0,12,210.1051,5048.197523,37
46.15653,0,1,0,0,11,117.4858,4263.488866,30
6.192078,2,0,1,0,11,137.4392,780.0022534,44
11.86252419,2,0,1,0,11,134.950905,1114.020282,34
42.19555,0,1,0,0,14,162.447,4434.823362,18
6.311363,2,0,0,1,12,169.9378,874.5896088,44
41.74273,1,0,1,0,19,157.4836,3716.351124,72
6.976028,1,0,1,0,10,117.5152,867.4232348,36
10.68972,0,1,0,0,9,157.4698,1221.300132,48
10.86852566,2,1,0,0,9,162.511928,1354.387011,80
57.36372,0,1,0,0,7,159.9512,5095.502574,22
62.45443,1,1,0,0,15,177.4945,6123.254522,33
14.21143,1,0,0,1,11,139.9349,1813.71251,72
58.90864,0,1,0,0,12,150.0208,5221.7217,81
19.58895462,1,0,1,0,11,139.983006,2323.477681,21
11.24483017,2,0,1,0,13,200.132293,1967.957184,21
40.80483,1,1,0,0,12,162.4653,4397.21741,19
6.307898491,2,0,1,0,17,159.951231,726.8978219,44
1.379696124,1,0,1,0,13,184.978458,713.364269,20
59.21526,0,0,1,0,14,207.4754,5663.575209,82
64.93663,1,1,0,0,12,192.4404,5852.299578,30
62.67368,0,0,1,0,16,159.9656,5772.977508,51
3.402225,2,0,1,0,16,222.6326,1243.099192,65
55.76068,0,1,0,0,10,127.4421,5256.017788,39
51.67412,1,1,0,0,8,119.9897,4641.841664,32
58.9945,2,1,0,0,14,140.0013,5514.922539,63
69.10375,1,0,1,0,14,139.965,6398.080421,25
18.25291,1,1,0,0,13,182.4762,1863.348549,81
15.37394197,2,1,0,0,11,130.006414,1829.923575,35
67.75127,0,0,1,0,10,124.9935,5714.326706,41
44.72241,0,0,1,0,12,175.0062,4382.473953,66
1.304537,1,1,0,0,11,159.9476,820.0487803,53
71.93473,1,0,1,0,10,124.9643,5796.999774,89
66.42151,1,1,0,0,19,164.9889,5977.806518,66
50.56974,1,0,1,0,15,222.6609,4729.989422,84
10.94833173,1,1,0,0,12,79.978861,1081.14434,27
12.50526,0,0,1,0,16,202.4433,1674.101146,25
66.81556,3,1,0,0,9,147.4783,5683.351672,55
9.473751367,0,0,1,0,5,217.483972,1477.859712,58
61.37983,0,0,1,0,13,175.1331,5478.186769,70
8.137267032,2,0,1,0,15,179.947583,1118.73994,19
3.890319,0,0,1,0,14,149.9928,993.4525617,37
14.14568,0,0,1,0,13,182.4676,1531.785841,52
1.042140757,0,1,0,0,10,222.649979,878.627791,47
7.006647,0,0,1,0,19,172.4705,1466.448878,18
1.229945,2,1,0,0,7,204.961,570.9128348,62
7.579944,3,1,0,0,10,220.1478,1258.840915,50
1.895979,0,1,0,0,14,152.5022,716.6438092,57
61.91553,0,1,0,0,8,192.4705,5549.111256,44
5.045543619,2,1,0,0,14,220.114868,1540.140383,82
5.436971,0,0,1,0,11,179.9476,869.9774936,18
65.90337,1,1,0,0,9,169.9447,6034.619881,45
65.2394,0,0,1,0,19,242.6326,5961.257871,64
17.4113,0,0,1,0,12,124.9935,1684.485758,59
2.730250735,1,0,1,0,12,159.951231,577.1157824,66
13.81972,2,0,1,0,14,162.4713,1438.002278,80
68.11166,1,0,1,0,12,207.4754,6277.222751,89
13.62832619,1,1,0,0,11,212.641455,2270.749222,79
44.92225,2,1,0,0,10,210.1518,4291.029972,71
31.81602,2,0,1,0,19,129.9763,2977.360531,47
50.85526,1,1,0,0,11,147.4783,4382.709253,81
8.824037,1,0,1,0,13,144.9889,1670.183322,24
12.4962,1,0,1,0,11,222.6281,2193.26463,31
3.575214,0,1,0,0,14,225.1457,1616.617211,40
55.74501,0,0,1,0,10,177.4876,5600.149879,25
44.02354,3,0,1,0,16,119.9897,4031.48686,22
46.66033,0,0,1,0,12,104.9781,4320.023398,68
44.24001,2,1,0,0,10,172.4404,4378.519675,79
67.81163,1,1,0,0,13,124.9643,5559.842937,74
4.221959275,1,1,0,0,9,232.637807,1342.310858,82
1.817421,1,1,0,0,11,117.4835,548.1888179,33
24.77634001,0,1,0,0,18,204.963371,2729.316361,33
1.37258,1,1,0,0,11,187.656,680.4074741,74
37.33507,1,1,0,0,14,112.4551,3277.279641,26
49.61348,0,1,0,0,13,149.9621,4608.31316,30
12.21754865,2,1,0,0,10,262.610632,1758.735654,22
47.87116,0,1,0,0,8,140.0013,4524.812836,87
15.88923,2,1,0,0,17,240.1149,2018.432674,81
71.73682,1,1,0,0,14,152.509,6557.092992,24
14.91353,1,0,1,0,13,174.991,1806.936325,33
16.74968,1,0,1,0,14,159.9794,2099.998325,67
71.44192,1,0,1,0,8,149.9913,6193.00568,81
44.25204,3,0,1,0,6,182.4608,3965.422778,86
2.96972,0,0,1,0,8,164.967,1444.44469,18
6.905799,0,0,1,0,15,182.4608,914.6362933,55
57.25068,0,1,0,0,13,134.9801,4941.36404,48
5.759265746,0,0,1,0,16,184.967019,947.6695867,38
50.58158,1,0,1,0,12,127.4887,4531.04303,43
67.87061,0,1,0,0,10,102.4746,5720.467652,82
55.63139,1,0,1,0,14,149.9483,4819.60719,30
63.43387,0,1,0,0,11,162.447,5946.265703,69
60.45093,3,0,1,0,16,142.5007,5609.120133,63
55.64344,2,1,0,0,10,174.9882,5580.901602,36
19.76529476,2,0,1,0,12,200.118516,2441.022927,65
22.37984,1,0,1,0,7,169.9447,2146.833629,63
17.66747,0,1,0,0,16,92.45514,1966.502807,51
14.46288204,1,1,0,0,12,222.660939,1806.135733,69
2.427380647,0,1,0,0,11,142.499263,718.4643309,70
9.37017,1,0,1,0,18,255.1372,1428.317482,52
7.012788,2,1,0,0,9,182.4653,910.135775,65
66.20027,2,0,1,0,9,140.0049,5680.91898,30
58.85834,2,1,0,0,8,252.624,5305.10923,88
3.850863,2,0,1,0,10,114.9658,560.5940436,32
66.05097,1,1,0,0,13,222.65,5983.812869,77
62.16781,0,0,1,0,11,277.6513,6126.605256,29
55.71809,2,1,0,0,8,184.961,5517.899709,41
58.77685,1,1,0,0,15,194.9768,5210.637512,61
18.39607984,3,1,0,0,16,124.960655,2035.86052,70
60.53095,3,0,1,0,13,127.5067,5265.959419,30
54.78051,2,1,0,0,18,132.466,5151.21569,71
6.862244054,0,1,0,0,11,255.155493,1476.644914,32
68.32444,0,0,1,0,13,137.4684,5914.162068,34
70.41132,1,0,0,1,10,240.1149,6376.238465,60
4.759938908,1,1,0,0,8,194.974431,897.6280912,42
60.1263,1,1,0,0,12,137.4836,5681.82435,55
56.05747,1,0,1,0,12,162.4538,5229.767856,73
56.26037,1,0,1,0,12,242.6326,5322.61702,25
56.12428,1,0,1,0,12,137.4392,4866.05903,55
9.759495559,0,1,0,0,14,190.12704,1663.694612,88
69.93494,0,0,1,0,14,245.132,6354.692181,60
64.19903,0,1,0,0,12,105.011,5517.467178,32
70.22928,1,1,0,0,8,197.484,6865.467972,28
64.74166,1,1,0,0,17,232.624,6519.801796,47
1.877939,1,0,1,0,8,182.4676,503.6435762,59
7.603445,1,1,0,0,15,194.9581,1112.439443,47
51.67996,1,0,1,0,10,162.497,4987.58141,54
5.969967132,2,1,0,0,9,174.961766,967.9819136,39
66.47606,1,0,1,0,7,225.1457,6502.025208,70
61.51035,1,1,0,0,7,227.4754,5684.35373,32
1.350108155,0,1,0,0,10,127.506726,411.2961627,38
1.156719701,0,0,1,0,12,137.461553,358.4232611,55
65.03219,0,0,1,0,10,139.9568,5790.464895,28
50.89715,3,0,1,0,14,229.9931,4646.442659,53
17.02059,0,1,0,0,12,147.4601,1544.583357,58
48.20556,1,1,0,0,3,117.472,4321.775833,20
58.09792,0,1,0,0,7,132.466,5440.70707,75
9.715065141,1,0,1,0,8,262.610632,1509.912313,21
50.01323,1,0,1,0,15,147.4738,4239.183678,79
44.89823,2,0,1,0,8,194.9768,4183.048936,32
27.73225,2,0,1,0,15,192.4705,2588.510628,77
14.56715,1,1,0,0,13,129.995,1482.175651,62
21.71097206,1,0,1,0,15,169.992756,1916.832871,84
65.4571,1,1,0,0,8,202.6829,5952.590424,73
51.8548,0,0,1,0,11,105.011,4301.135534,60
23.63005,1,1,0,0,11,152.509,2436.452255,41
1.135161,1,0,1,0,8,220.1323,731.9309009,38
41.75833,2,1,0,0,18,192.4705,3938.094495,41
7.100883,1,1,0,0,13,169.9928,733.8730965,86
15.21980082,1,0,1,0,13,202.649979,2425.149963,32
25.69631,1,0,1,0,12,225.1457,3298.322775,28
12.43358232,0,0,1,0,9,149.948316,1086.632821,89
65.67292,0,0,1,0,7,132.5127,5659.754528,83
62.65335,1,1,0,0,10,114.9838,5678.725935,22
4.579843,0,0,1,0,11,127.4738,983.1469135,44
3.949032,1,1,0,0,15,172.4885,1171.985659,19
57.67058,0,0,1,0,15,182.4653,5034.929065,76
3.000251,1,1,0,0,12,235.1372,1374.762505,59
63.30112,1,0,1,0,10,162.4608,5816.619375,86
62.5003,0,1,0,0,12,124.9607,5921.61952,34
61.08796,3,0,1,0,12,174.9699,5765.465884,57
7.338869531,1,0,1,0,12,187.656013,1234.244324,68
60.83302,1,1,0,0,11,162.4827,5379.145841,51
8.248755691,0,1,0,0,12,177.48762,1716.011284,29
56.82113,0,1,0,0,11,169.9378,5050.910171,40
13.33556,3,1,0,0,8,179.9476,1372.679029,59
20.51646,1,0,1,0,13,127.525,1859.777405,65
65.7154,1,0,1,0,14,140.0342,5702.028301,24
8.696181,1,0,1,0,19,112.4551,737.6363933,41
6.468187,2,0,1,0,14,235.1555,1627.193453,88
1.399445,1,0,1,0,11,159.9794,901.9731056,30
17.39605821,1,0,1,0,14,175.133074,2019.788427,35
56.03048,0,1,0,0,12,167.4564,4821.711621,54
69.49734,1,1,0,0,13,222.6143,6799.261898,31
1.786765,2,0,1,0,8,235.1417,1318.882817,31
8.550692097,0,0,1,0,9,232.637807,1692.566285,69
42.22849,2,1,0,0,18,172.4441,3767.366577,59
54.23655,0,1,0,0,9,207.4673,5146.161642,21
59.21421,3,1,0,0,15,164.9715,5651.302353,70
64.37387,0,1,0,0,13,182.4653,5700.531807,75
16.48485,3,1,0,0,10,179.9476,1952.410832,36
65.07998,0,1,0,0,8,175.0211,5819.074546,65
58.72868,2,0,1,0,14,204.961,5174.997026,79
11.86797,1,1,0,0,10,242.6143,1597.444059,70
1.591333405,2,0,1,0,13,240.114868,708.9358044,43
9.797427154,0,1,0,0,17,142.499263,1250.94478,73
7.661226872,0,0,1,0,11,92.488023,583.0259559,73
63.96033,0,1,0,0,16,162.4689,5514.499448,82
61.70653,2,0,1,0,14,137.4616,5351.253775,36
41.4761,1,0,1,0,9,137.4872,3432.332098,75
69.72684,1,1,0,0,14,124.9781,5950.964541,46
2.437932,1,0,1,0,9,169.9447,381.1393824,75
69.90673,1,1,0,0,11,117.4872,6470.044027,29
63.77494,0,1,0,0,11,124.9643,5284.821838,57
10.02603,1,1,0,0,16,162.4937,1183.503581,68
57.56332,2,0,1,0,10,242.6326,5610.807336,26
7.194779,2,1,0,0,19,162.4676,1457.580613,32
56.04565,1,1,0,0,9,127.4783,5282.510146,53
1.500126,0,1,0,0,10,232.6415,676.2344842,61
3.660516,0,1,0,0,16,232.6415,998.0643375,45
66.60166,0,1,0,0,9,220.1478,5952.694963,84
2.563452,2,0,1,0,17,117.4858,680.4044234,66
15.84051,1,1,0,0,7,160.0122,1698.617842,67
70.22382,0,1,0,0,13,117.4872,6244.295389,87
70.00933,0,0,1,0,11,157.4698,5757.088887,75
12.55438733,2,0,1,0,13,270.160419,2312.167935,33
11.06628519,1,0,1,0,12,114.950905,1420.927135,56
15.19686,0,1,0,0,17,159.9794,2095.117873,36
6.732509,1,1,0,0,14,202.6829,1153.214047,88
12.3848312,2,1,0,0,13,169.967067,1321.193696,89
37.52707,1,0,1,0,10,210.127,3802.601867,83
9.817033,0,0,1,0,10,127.4887,954.2700173,87
68.99972,1,0,1,0,10,184.9496,6353.433378,73
57.94445,2,1,0,0,6,232.6707,5528.483995,23
11.7391369,1,0,1,0,13,142.485486,1335.902829,66
54.64972,1,1,0,0,20,149.9378,5350.055146,30
70.20999,0,0,1,0,15,159.965,5934.247818,68
6.979961,0,0,1,0,13,159.9512,866.4850145,37
45.55911,1,0,1,0,20,137.4698,4149.514153,71
13.85488928,1,0,1,0,9,222.628057,2138.107161,63
69.44504,0,0,1,0,11,174.9699,6538.750068,30
8.210220142,0,1,0,0,12,152.47417,1496.482536,34
12.7895,2,0,1,0,13,267.6647,1736.70174,69
3.248169927,0,0,1,0,14,162.45383,991.7633623,74
17.98715,1,0,1,0,12,165.0113,2047.681612,20
15.08846657,1,1,0,0,12,242.657291,2072.561109,24
50.94315,0,0,1,0,11,162.4676,4946.54616,75
64.63983,3,1,0,0,17,142.4713,5994.514316,82
11.58576976,1,0,1,0,9,275.119794,1706.688082,56
5.944147,1,0,1,0,13,164.9853,1429.709066,46
69.8304,1,1,0,0,10,162.4653,6771.506746,39
1.124656757,1,0,1,0,8,137.468591,409.5740796,41
67.13803,0,0,1,0,14,179.9656,5653.877056,54
1.925345,3,1,0,0,11,194.9663,1183.751805,31
32.73358,0,1,0,0,9,257.6549,3343.612596,89
62.86571,1,1,0,0,12,267.6427,6315.89486,70
4.614124,0,0,1,0,14,197.6288,974.6526364,63
65.87412,0,1,0,0,12,147.4421,5557.721713,83
44.23945,1,0,1,0,9,102.4746,3795.698707,44
14.17192333,2,0,1,0,15,127.458638,1430.761492,83
4.661936,0,0,1,0,16,127.4421,946.0176525,89
2.585228303,3,0,1,0,10,157.483594,394.0148722,41
65.37201,1,0,0,1,16,184.9647,5631.487821,84
14.91488,3,1,0,0,10,92.45514,1851.710555,36
2.237975,1,0,1,0,12,139.9678,492.0307787,63
65.95332,0,1,0,0,14,142.4713,6282.463563,27
8.846877,0,0,1,0,12,127.4783,1351.805265,66
12.84490034,2,0,1,0,12,179.965581,1146.199921,72
62.84343,1,0,1,0,15,94.97283,5649.203405,64
6.588658,2,0,1,0,12,242.6106,1667.235527,21
62.96952,0,1,0,0,13,179.9476,5476.19566,76
48.48324,0,1,0,0,13,114.9728,4482.710196,35
68.30662,2,1,0,0,16,159.9349,6101.654993,35
70.45931,1,0,1,0,12,159.965,5977.627047,61
5.142628,1,1,0,0,14,232.6707,1045.919275,80
8.770703,0,1,0,0,15,187.6422,1265.511252,37
69.97649,0,0,0,1,12,212.6415,6737.558934,61
56.86558,2,1,0,0,15,222.6792,5410.603621,63
11.34544436,0,0,1,0,18,140.00128,1761.711017,20
18.67357,0,0,1,0,10,149.9913,1971.643189,31
57.06365,2,0,1,0,14,195.0062,5117.897337,24
60.7303,1,0,1,0,12,245.132,5729.627989,30
1.125218,1,1,0,0,13,169.9928,444.2368102,25
40.62433,1,1,0,0,12,169.9741,3542.766428,82
6.184122,1,0,1,0,10,94.97283,1189.368234,74
68.3703,2,0,0,1,13,169.9378,5802.915462,73
62.50474,2,1,0,0,10,124.9607,5975.718085,27
2.290777,1,0,1,0,14,124.9607,599.8774496,71
19.70266217,1,1,0,0,15,117.468591,2268.392356,52
67.29113,2,0,1,0,8,187.4847,6062.107187,20
66.34669,0,0,1,0,19,232.6378,6377.789045,75
11.32483244,0,0,1,0,14,149.937833,1637.132389,64
3.701557118,2,0,1,0,11,207.609354,937.5863866,51
44.60467,1,0,1,0,11,270.1604,4868.722454,73
9.887746,2,0,1,0,8,139.9678,991.6943982,83
57.18854,2,0,1,0,14,159.983,4801.928653,88
62.90578,2,0,1,0,14,187.6422,5829.765326,21
20.34377,1,1,0,0,7,120.0035,1973.92172,78
44.64514,1,0,1,0,16,277.6375,4317.109974,62
12.00194,1,0,0,1,8,267.6427,1990.707874,73
14.36438,0,0,1,0,12,192.4705,1445.998649,82
21.31617,0,0,1,0,7,222.6792,2569.290158,55
13.36539,2,0,1,0,11,182.4433,1968.083882,36
7.626943,1,1,0,0,12,207.6094,1227.038436,47
69.74686,2,0,1,0,6,242.6106,6751.757527,58
3.708394,0,0,1,0,14,162.447,883.6816755,86
71.01166,1,1,0,0,11,152.4579,6580.770491,71
50.69979,2,0,1,0,9,172.4567,4955.912119,21
69.02789,1,0,1,0,9,255.1336,6755.042431,65
55.64232,2,0,1,0,14,194.9992,4966.605582,51
48.31617,1,0,1,0,11,159.9794,4697.773285,26
70.42914,2,0,1,0,13,207.4811,6383.577895,21
51.9774,1,1,0,0,8,159.965,4639.90108,51
65.93469,3,1,0,0,8,117.472,5765.178653,51
51.72997,2,1,0,0,11,172.4742,4744.535154,33
2.596868,1,0,1,0,12,127.5067,410.7703918,63
54.55457,0,0,1,0,7,162.4713,4826.3573,27
11.07943,1,0,1,0,15,127.4421,1522.482247,36
63.38783,1,1,0,0,10,257.6513,6325.364407,83
53.80104,1,1,0,0,15,144.9607,4643.404934,24
4.847252,1,1,0,0,8,219.9902,946.5642973,56
2.760467902,0,0,1,0,15,187.609354,1283.253595,20
66.81622,1,0,1,0,11,235.1417,6551.623181,32
1.689999,1,1,0,0,16,192.4567,553.9352596,19
59.98863,1,0,1,0,14,194.9768,5213.694521,76
19.03625416,0,0,1,0,16,162.460772,2220.436194,86
62.86179,3,1,0,0,8,204.961,5675.905105,64
50.56908,1,0,1,0,14,132.466,4926.848896,48
20.52789,3,0,1,0,15,115.0021,1945.332394,32
59.52044,0,1,0,0,9,167.4847,5736.40115,75
11.04076215,0,1,0,0,19,177.65076,1494.716409,83
45.75966,1,0,1,0,12,200.1323,4646.487467,76
60.95525,1,0,1,0,12,149.9741,5739.842827,21
54.44532,0,0,1,0,10,217.484,4818.09657,88
8.527084,0,1,0,0,13,252.6378,1322.914498,60
57.31946,0,0,1,0,6,142.4689,5312.129835,60
38.01787,1,0,1,0,8,139.965,3953.160859,22
7.617535,3,1,0,0,5,159.9656,1326.411799,47
2.780924,1,0,1,0,12,152.5104,976.4774375,28
5.78844751,1,0,1,0,9,117.468591,962.0380085,87
61.24745,2,1,0,0,12,169.9741,5386.675909,35
16.78883402,2,0,1,0,20,204.963371,1982.607316,28
57.50673,2,1,0,0,14,125.0073,4866.25354,84
64.26648,3,0,1,0,7,229.9931,5831.696572,35
68.1959,1,0,1,0,11,207.4974,6173.702221,19
