Tenure,Contacts,Gender_Male,Gender_Female,Gender_Nonbinary,Email,MonthlyCharge,Bandwidth_GB_Year,Age
2.976033785,1,0,1,0,14,194.999168,830.1193011,34
70.09214,0,1,0,0,12,139.9568,6177.436257,32
1.916489,1,0,1,0,11,174.9618,563.1178513,75
60.15131,0,1,0,0,4,190.127,6024.749674,36
8.977196,2,0,1,0,14,245.1283,2036.889178,66
55.49975,2,1,0,0,10,192.4885,5021.065195,26
51.0221,1,1,0,0,11,175.1331,4778.015995,86
59.90148,0,0,0,1,12,169.9378,5217.193169,40
67.12189,3,1,0,0,12,179.9476,5714.242038,79
14.31807,0,0,1,0,8,262.6106,1924.414895,19
54.2897,0,0,1,0,10,162.5119,4924.466653,23
56.22378,1,0,1,0,15,129.9483,5161.60863,76
14.80965,0,1,0,0,10,117.4872,1844.034359,63
6.908158,1,0,1,0,7,242.6143,1064.75404,66
65.44538,0,0,1,0,14,204.9634,5749.199161,67
49.71999,1,1,0,0,7,139.9678,4553.52168,44
54.11264,1,0,1,0,14,270.1604,5655.619699,80
68.82603,2,0,1,0,17,155.0084,6115.01855,61
42.76683,0,1,0,0,12,104.9643,4014.850907,83
7.860641328,1,0,1,0,9,242.610632,1647.423104,87
60.08382,0,1,0,0,6,179.9794,5229.143504,57
7.231407,1,1,0,0,12,149.9447,1388.550492,28
13.46926706,0,0,1,0,6,152.455519,2006.076916,28
46.23768,2,1,0,0,10,182.4676,4144.818142,62
21.06092,2,0,1,0,15,117.4392,2316.736557,73
13.29584,2,0,1,0,9,139.9568,1392.096076,39
6.542299,0,1,0,0,13,127.475,785.7678294,57
1.355493769,2,1,0,0,12,117.485813,541.4070913,55
64.37488,3,1,0,0,8,177.6508,5916.705233,39
11.44470291,1,1,0,0,13,137.483594,1598.603464,65
7.809364,1,0,1,0,11,152.4624,1572.631084,70
67.28651,1,0,1,0,12,184.9797,6489.765211,50
62.48639,0,0,1,0,15,177.4876,5978.20414,50
8.710976,1,0,1,0,13,184.9496,1450.84591,71
70.43935,2,0,1,0,13,275.1198,6484.571924,32
67.39326,0,1,0,0,10,174.9768,6387.155472,53
6.894406,1,0,1,0,14,174.991,1045.674943,46
60.38138,1,0,1,0,10,162.4526,5319.773541,84
18.8098,0,0,1,0,12,275.1336,2596.374524,18
60.16638,1,0,1,0,10,149.9598,5203.543626,65
5.877819,1,0,1,0,10,140.0013,1060.698386,69
71.97999,0,0,1,0,12,149.9483,6090.325352,51
21.58352,2,0,1,0,13,202.4433,1988.072662,81
3.955928538,3,1,0,0,9,197.483972,1260.12789,72
8.316193,2,0,1,0,10,127.4887,921.8193418,50
71.15468,2,0,1,0,17,137.4392,6016.376448,61
10.89731,2,0,1,0,14,184.9715,1219.381518,55
7.495947,1,0,1,0,11,169.9447,826.366889,75
71.56031,0,0,1,0,10,187.6094,6818.374228,23
5.886852,1,0,1,0,15,172.4441,842.193169,38
63.13521,1,0,1,0,11,197.6288,5845.877831,21
2.096411,0,0,1,0,12,114.9728,293.0174607,44
14.80349,2,1,0,0,14,192.4705,1661.346466,43
10.23679934,1,1,0,0,5,174.976769,1662.533055,75
62.96706,0,1,0,0,16,159.9512,5447.157334,36
44.60874,1,0,1,0,19,147.4738,3777.403759,66
9.461939857,2,0,1,0,12,252.62403,1267.634616,80
67.75441,0,1,0,0,9,202.4433,6071.169112,24
44.99139,0,1,0,0,13,257.6513,5009.989918,62
69.76806,1,0,1,0,11,132.466,6451.51695,44
69.4907,1,1,0,0,9,240.1149,6394.925559,20
3.267702,0,0,1,0,12,187.6094,1271.632278,55
36.88134,0,0,1,0,13,232.6378,4180.404092,37
3.379756569,0,1,0,0,20,202.443347,905.1959227,19
58.40532,2,1,0,0,14,142.5007,5597.924969,31
12.52485764,1,1,0,0,9,232.637807,2138.661668,56
70.49442,1,0,1,0,8,144.9889,6565.394972,44
45.93241,0,0,1,0,17,232.6378,4718.201931,71
64.44445,2,0,1,0,11,112.4844,5460.550342,72
51.58906,1,0,1,0,12,177.6508,4774.105626,63
65.68601,1,0,1,0,10,107.4806,5779.189603,29
6.033703,0,1,0,0,10,95.01949,824.4079658,22
4.532646,1,1,0,0,11,139.9816,713.5720629,73
64.21579,1,1,0,0,12,207.6386,5874.187965,47
53.49096,0,0,1,0,12,172.4705,5200.58921,22
66.23131,0,1,0,0,9,287.6427,6347.9348,37
58.8745,0,1,0,0,11,175.1331,5321.961115,60
70.44727,1,0,1,0,11,207.6094,6196.925843,68
59.49558,0,0,1,0,15,159.9349,5042.294567,86
52.65622,1,0,1,0,17,182.497,4643.51863,76
10.77094687,1,0,1,0,18,245.128318,2072.564168,53
6.365998533,0,1,0,0,17,202.443347,951.886985,70
9.634946079,0,0,1,0,13,127.488728,1083.610268,43
56.21975,3,0,1,0,7,162.5299,4844.197414,77
3.341126,2,0,1,0,15,227.4754,694.2731917,47
64.76289,1,0,1,0,9,242.6281,5912.297497,58
57.6618,1,1,0,0,10,222.6326,5960.117505,53
15.22417,2,1,0,0,11,172.5034,1570.995815,73
66.13697,0,0,1,0,12,159.9642,5739.667361,80
59.0652,2,0,1,0,11,147.4783,5081.322485,48
57.51601,2,1,0,0,13,245.1283,5955.088107,42
49.61909,1,1,0,0,10,265.147,4629.932238,89
41.6814,0,0,1,0,12,187.6094,4463.792034,32
9.62893496,3,0,1,0,10,179.947583,953.8934493,69
55.90679,2,1,0,0,14,252.6378,5248.280009,75
12.95912,0,1,0,0,10,79.97886,1333.702402,19
4.749684,1,0,1,0,11,124.9607,982.9569892,25
6.053801,0,1,0,0,5,169.9378,800.6201669,77
9.07068647,2,0,1,0,7,187.484705,1099.486982,88
6.318781,1,0,1,0,11,195.0062,907.5139744,40
71.96367,0,0,1,0,15,92.5018,5953.601251,76
5.21614,0,1,0,0,16,214.9663,1019.501584,56
14.53027663,0,0,1,0,8,220.118516,1637.201426,72
8.275832,0,1,0,0,12,237.6549,2019.213435,36
70.60728,1,0,1,0,20,114.9509,6393.943282,46
9.320973584,0,1,0,0,12,139.9678,1262.985557,38
60.58029,1,1,0,0,14,212.6228,6090.318161,46
68.07527,2,1,0,0,9,179.9476,6074.8746,21
47.79913,0,1,0,0,8,169.9741,4305.698234,38
7.60247544,1,1,0,0,11,162.468917,1078.260358,36
7.161561527,2,0,1,0,9,140.00128,1340.930156,25
54.28015,1,0,1,0,11,210.138,5047.950436,35
1.781895205,2,1,0,0,9,149.977753,292.4731737,82
61.96091,1,1,0,0,5,210.127,5688.676981,67
61.63116,0,0,1,0,9,252.624,5652.464417,37
60.83121,0,1,0,0,17,149.9447,5824.302038,24
6.524843094,2,0,0,1,10,124.964303,561.4934455,50
40.73541,3,1,0,0,9,152.4441,4123.921101,86
16.49093,1,1,0,0,12,127.4783,2078.823247,51
18.80644,0,0,0,1,19,194.9699,1893.522906,54
45.26675,1,0,1,0,12,207.4811,4172.285397,76
68.03514,1,0,1,0,15,137.4698,6150.907768,88
19.75096265,1,1,0,0,7,159.979358,2481.385603,32
22.79214163,0,1,0,0,16,204.963371,2294.781131,69
63.08587,0,1,0,0,15,217.4702,5742.488347,60
6.23273,2,0,1,0,14,172.4441,912.4311552,44
27.98865,2,0,1,0,9,104.9643,2679.775265,77
17.22220989,3,1,0,0,10,152.457857,2223.835601,65
10.57654,0,1,0,0,14,162.4676,1792.965757,33
40.35976,0,1,0,0,11,160.0013,3653.777417,67
6.506483,0,0,1,0,12,149.9778,917.1665939,22
9.060452,1,0,1,0,8,139.965,1304.494778,78
2.704019894,1,0,1,0,10,117.472036,476.2957809,32
4.984918,0,0,1,0,12,172.4705,1108.077901,58
1.515452465,0,0,1,0,16,210.138,804.489391,20
7.006240694,2,0,1,0,17,152.488401,1124.353152,20
6.525380768,2,0,1,0,14,179.965581,703.8007764,49
61.73523,1,0,1,0,6,217.484,5595.740821,33
43.45813,2,0,1,0,14,184.9496,4408.149328,28
62.00464,0,0,1,0,10,169.9741,5243.121015,82
50.88709,1,1,0,0,10,132.4798,4992.984164,56
3.976305626,2,1,0,0,12,149.959755,743.4780761,18
45.91152,0,1,0,0,12,117.4686,4522.635377,57
5.423869,1,1,0,0,9,184.9496,1179.381802,86
62.55977,1,0,1,0,8,275.1198,6012.531259,26
13.37654004,1,1,0,0,11,184.963371,2155.00052,40
1.740498,2,0,1,0,7,169.9928,450.2597019,51
11.41238102,1,0,1,0,7,137.483594,1511.115195,47
1.453022,0,0,1,0,13,120.0049,639.623576,85
70.4859,1,1,0,0,10,119.9568,6655.981104,22
6.21102,0,0,1,0,7,222.6143,1494.533376,53
68.81287,0,1,0,0,7,210.1051,6524.465811,87
64.60644,1,0,1,0,11,255.1198,6426.687397,30
15.65432,1,0,1,0,17,117.4392,1825.27674,69
58.90417,2,0,1,0,15,144.9607,4880.899279,54
16.25256,0,1,0,0,17,152.4555,2148.657258,51
59.49864,0,0,1,0,10,139.9678,5311.713263,24
2.224742,1,0,1,0,15,177.4876,948.6927365,78
16.03441,2,0,1,0,14,107.4806,1555.471333,67
5.174032539,0,0,1,0,15,104.964303,820.9557127,55
49.04885,3,1,0,0,11,159.9875,4432.458176,22
3.230823,1,1,0,0,10,184.9496,1178.011696,41
10.28281832,0,0,1,0,18,120.003499,1200.853937,48
66.52549,1,0,1,0,10,174.9755,5942.591122,36
58.0434,0,1,0,0,12,139.9512,5433.542284,62
3.769989038,1,1,0,0,12,242.632554,857.6130334,80
2.011058,0,0,1,0,17,162.4653,956.6535443,55
53.58396,0,0,1,0,14,192.4404,4941.881988,19
37.50261,0,0,0,1,12,137.5165,3406.934201,23
59.7267,0,1,0,0,14,152.5022,5508.351465,22
40.93141,1,1,0,0,15,129.9621,4156.493991,30
58.87612,1,0,1,0,8,160.0013,5198.878568,24
61.27787,3,1,0,0,11,232.6228,5676.244141,73
2.522962069,0,0,1,0,17,182.490006,676.6465414,40
13.7944302,0,0,1,0,12,139.934918,1965.419062,46
3.770144,2,1,0,0,10,134.9509,382.4167858,80
64.54916,1,0,1,0,12,214.9663,5753.65882,51
38.07335,0,0,1,0,10,245.1612,4016.522653,27
1.932645,0,1,0,0,9,172.4705,1102.197408,18
62.80581,0,0,1,0,11,137.4686,5340.455949,41
5.15825129,2,1,0,0,11,139.965008,1313.492851,31
14.64298089,1,0,1,0,13,184.978458,1597.578464,63
10.36378,0,0,1,0,17,127.4783,1471.541306,58
7.369734,3,1,0,0,12,120.0049,1622.201707,24
69.35044,0,0,1,0,12,179.9794,6080.464463,32
70.23581,1,1,0,0,13,159.9476,6548.644506,66
54.21707,1,0,1,0,12,159.9805,4688.358124,55
59.48026,0,1,0,0,13,202.65,5881.867947,70
7.637611,1,0,1,0,14,159.9875,951.5719456,80
4.727388465,0,0,1,0,9,230.105118,1013.993166,82
53.42523,0,1,0,0,10,129.9621,5108.08077,52
6.195470215,3,1,0,0,8,275.119794,1124.637958,85
50.20686,2,0,1,0,11,179.9656,4243.622875,61
57.20402,0,0,1,0,14,114.9976,4994.314339,19
51.4203,0,1,0,0,10,159.983,4399.187338,73
13.87001293,1,1,0,0,13,177.65076,1840.014467,39
14.57312339,0,1,0,0,10,134.950905,1329.158978,80
3.943033602,1,1,0,0,13,187.656013,919.2556886,56
5.397827503,1,0,1,0,12,200.132293,1436.408211,37
60.24089,0,0,1,0,17,127.4421,5551.218207,64
44.15083,0,0,1,0,7,162.5005,3988.109354,54
48.5611,2,0,1,0,10,229.9931,4346.836338,86
9.517703088,2,0,1,0,9,255.141716,1302.230824,75
61.27483,1,0,1,0,15,169.9447,5430.887513,24
68.3716,0,0,1,0,11,172.4705,6510.228805,32
68.05033,1,1,0,0,9,159.9794,6447.490491,20
55.62125,0,0,1,0,18,134.9801,4855.986258,27
3.56722345,0,1,0,0,17,95.005709,617.4480514,27
14.39213,1,0,0,1,9,190.1737,1765.073078,84
64.63082,1,1,0,0,12,187.4811,6313.28774,38
69.50693,0,0,1,0,14,114.9838,6034.69613,69
62.04664,1,1,0,0,15,114.9509,5754.564928,24
10.55177,1,1,0,0,14,152.5022,1436.441637,35
6.495239,0,1,0,0,12,197.4725,1558.694988,70
8.878536605,0,0,0,1,14,197.494455,1136.118286,44
5.706255,1,1,0,0,6,127.4887,878.7758477,23
3.005659256,0,1,0,0,13,124.993537,396.4162432,70
65.25688,1,1,0,0,13,162.4713,5651.976417,57
10.91353,0,0,1,0,8,159.983,1163.07255,32
64.61204,3,0,1,0,12,152.4441,6030.712542,68
17.10995632,1,0,1,0,11,152.490739,1833.0967,61
69.9263,2,0,1,0,11,255.1336,6820.82156,58
42.6185,1,1,0,0,9,165.0182,3891.731564,73
1.865935,0,1,0,0,9,159.965,514.9287886,38
67.9711,1,1,0,0,9,149.9915,5999.97193,20
1.692982143,1,0,1,0,9,229.993134,643.5422493,63
1.322671871,1,0,1,0,14,95.019486,318.0435078,43
5.705638,0,0,1,0,7,159.9875,602.0049206,82
63.70616,0,0,1,0,10,182.4653,5602.325929,35
59.42279,1,0,1,0,7,217.4702,5375.898345,27
56.7613,0,0,1,0,16,107.4958,5409.035513,30
27.96096319,0,0,1,0,14,159.994242,2687.9401,43
55.5206,3,1,0,0,14,164.9647,5360.683391,54
11.56938439,0,0,1,0,14,92.488023,897.9716153,84
9.131577,1,0,1,0,14,117.4392,1458.027932,18
69.7635,2,0,1,0,12,79.97886,5757.753614,36
67.76854,1,0,1,0,10,162.4653,6295.500079,70
8.654535873,2,1,0,0,17,194.976769,1120.116258,56
68.69992,0,1,0,0,9,104.9643,6215.161258,60
26.91021,1,0,1,0,14,210.1563,2911.171492,27
52.88029,1,0,1,0,12,192.4404,4721.018056,50
52.66362,1,0,1,0,20,119.9897,4648.186854,78
50.64337,1,0,1,0,9,235.1417,5341.03502,44
65.70769,1,0,1,0,15,265.1283,6091.064644,46
67.82028,0,1,0,0,15,159.9476,6595.169591,29
61.82628,0,1,0,0,8,204.9496,5408.328182,89
62.27986,0,0,1,0,13,172.5034,5384.246623,89
40.13259,1,1,0,0,13,267.6427,4642.627892,31
49.57035,0,0,1,0,9,240.1149,4492.694472,88
10.92196,2,1,0,0,15,182.497,1256.45775,63
1.445549,0,0,1,0,9,104.9643,869.1995017,41
54.50776,1,0,1,0,11,172.4579,5030.771701,19
64.04466,1,1,0,0,7,129.9483,5958.960225,52
5.220501553,0,0,1,0,13,172.510442,684.7417744,80
60.23114,1,0,1,0,13,127.4586,5394.915308,25
2.235315,1,1,0,0,10,149.9778,458.7691639,52
2.426747,1,1,0,0,14,222.6326,1385.269228,21
7.721518,0,0,1,0,9,174.9755,1065.856964,82
68.7146,2,0,0,1,8,139.9816,5897.501471,79
4.761845,1,0,1,0,12,132.466,1290.636519,78
69.05548,0,1,0,0,11,172.4848,6130.392142,52
3.7311787,0,1,0,0,17,255.119794,1268.086909,87
16.53708435,2,1,0,0,8,104.962874,1643.91894,44
13.98482,0,1,0,0,13,275.1336,2044.80443,80
3.106980528,0,0,1,0,10,192.440432,708.8254196,58
2.117403,1,1,0,0,11,182.4676,885.4473166,38
66.85047,0,0,1,0,11,149.9621,5791.466648,48
67.61943,2,0,1,0,11,149.9598,5761.220242,53
45.63215,0,1,0,0,13,169.9447,4129.91655,63
52.36613,0,1,0,0,10,190.127,5326.555997,45
12.53901,1,1,0,0,16,217.484,1642.266752,72
8.032262,1,1,0,0,16,137.4684,975.6560108,76
2.380500918,3,1,0,0,17,139.979239,754.4414431,41
10.22370845,2,0,1,0,14,207.49737,1289.886774,41
60.52991,3,0,0,1,13,194.9768,5214.429658,68
13.05964,1,0,1,0,14,172.4705,1803.766672,57
58.8721,3,0,1,0,12,157.4836,5045.935401,57
71.76063,0,0,1,0,8,162.4538,6604.249533,65
12.85929,1,1,0,0,9,169.9447,1303.045672,78
19.72758,2,1,0,0,11,252.6378,2426.091797,41
41.92048,1,1,0,0,15,275.1336,4314.292516,39
8.285158,2,0,1,0,10,277.6513,1824.879678,32
49.74162,0,1,0,0,12,255.1372,4844.338366,24
2.411712843,0,1,0,0,13,197.516854,704.7552669,78
70.87198,1,1,0,0,8,127.4738,6491.987412,55
69.82047,1,0,1,0,8,202.4433,6339.601147,25
64.63019,0,0,1,0,9,192.4404,5595.256243,77
9.543016,1,1,0,0,15,167.4564,953.6134686,72
8.69123648,0,1,0,0,13,169.937833,1299.240934,19
69.64918,1,1,0,0,7,152.4441,6420.370535,80
10.9750814,3,1,0,0,15,192.456745,1312.008382,48
62.5497,2,1,0,0,8,240.1149,5849.697782,41
20.3759,2,0,0,1,12,149.9707,1958.648355,38
15.98922,0,1,0,0,14,182.4653,1770.233657,27
56.09481,0,1,0,0,16,212.6228,5739.181377,41
57.51975,2,0,1,0,12,252.6378,5385.294842,31
53.22972,2,0,1,0,8,162.4827,4771.495872,40
12.42216588,2,1,0,0,15,149.984492,1488.81735,71
63.90796,1,0,1,0,14,152.4624,6037.703682,35
62.83437,0,0,1,0,14,140.0049,5239.916322,71
15.91251,0,1,0,0,21,197.6288,1883.901145,73
55.73208,2,0,1,0,17,267.6427,5645.707551,63
58.08347,0,0,1,0,17,232.624,5724.812194,43
65.85662,0,1,0,0,14,172.4705,6484.077095,21
68.53399,0,1,0,0,14,194.9744,5971.766968,60
61.72696,2,1,0,0,7,200.1185,6060.749169,24
2.978504665,3,1,0,0,10,182.446995,486.1105716,88
60.08453,0,1,0,0,11,172.4579,5454.636911,81
54.28949,1,1,0,0,11,164.9715,5218.998099,60
18.76931,2,1,0,0,12,139.9512,2104.759302,77
68.98021,0,1,0,0,18,182.4433,6532.644086,40
68.526,1,1,0,0,16,139.9875,6335.675334,45
7.83307,2,1,0,0,13,235.1417,1742.049983,58
60.34404,2,0,1,0,11,169.9447,5089.775857,86
2.253077812,3,0,0,1,16,150.006987,534.5843758,25
11.12611,3,0,1,0,9,147.4738,978.1726612,83
71.44432,1,0,1,0,14,202.4433,6321.838223,71
64.36371,2,1,0,0,12,134.9509,5534.204852,23
68.69674,1,0,1,0,9,179.9476,6054.623559,27
9.29979,1,0,1,0,10,179.9794,1093.745962,71
12.24494477,1,1,0,0,12,92.455141,1653.165932,58
69.86503,3,0,1,0,12,127.4958,6033.167408,41
8.161424,1,1,0,0,15,132.466,1628.254726,18
7.698157,1,1,0,0,16,177.4945,1683.821351,28
11.40635,1,1,0,0,14,144.9889,1685.65475,70
13.10595,1,0,1,0,16,95.01949,1424.90105,75
10.75614,1,0,1,0,14,117.472,962.301603,85
59.14986,1,0,1,0,8,169.9671,5205.709911,76
2.051002,0,0,1,0,11,242.6143,845.0925039,21
69.70982,0,1,0,0,13,167.4564,6015.97413,41
11.739,2,0,1,0,10,225.1457,2212.982101,29
67.35833,0,1,0,0,12,275.1336,6307.538056,48
1.670971726,2,1,0,0,16,149.948316,271.4934362,83
9.448515,0,1,0,0,12,179.9656,1180.250198,30
62.34755,0,1,0,0,10,252.6378,5814.813682,35
54.26219,0,1,0,0,10,104.9923,4578.436559,85
64.48611,1,1,0,0,10,172.4742,5666.607489,33
58.23726,0,0,1,0,11,214.9525,5088.803181,62
11.55987401,1,1,0,0,5,129.962093,1766.074131,72
55.15571,0,0,1,0,14,152.4907,4907.861735,74
5.448172,1,1,0,0,15,225.132,1540.445045,76
57.50229,1,0,1,0,14,105.011,4827.450022,50
4.946157,1,0,1,0,12,129.995,636.2377993,84
62.84931,3,1,0,0,9,102.4746,5249.465143,72
54.77909,0,0,1,0,14,200.1185,5285.025958,82
55.68048,0,1,0,0,12,129.9598,5308.256406,44
69.12212,0,1,0,0,11,179.9476,6093.076557,51
48.98892,0,0,1,0,12,184.9634,4863.46622,52
5.886238,2,0,1,0,10,212.6695,1391.330245,26
25.46342,2,1,0,0,12,182.4608,2585.068343,25
66.52106,1,0,1,0,7,182.447,5789.412751,24
70.73353,0,0,1,0,13,124.9643,6024.265777,46
60.18695,1,1,0,0,14,139.9512,5534.496573,66
16.03360405,1,0,1,0,14,220.132293,2153.778421,33
65.14224,2,1,0,0,14,104.9629,5495.374637,84
7.677648117,0,0,1,0,13,175.133074,1166.469107,43
69.67895,0,0,1,0,13,212.6228,6746.166459,59
71.39564,2,0,1,0,11,149.9378,6571.767003,32
6.79324,1,0,1,0,15,190.1599,1161.691491,56
8.05975,2,1,0,0,13,270.1604,2060.344507,40
58.74921,2,0,1,0,14,219.9902,5464.935804,20
68.29079,0,1,0,0,12,172.4579,6001.347694,63
70.38153,0,0,1,0,10,104.9629,5935.908059,85
2.473299,2,1,0,0,13,139.9568,787.5389871,33
67.5017,0,0,1,0,9,275.1336,6263.672907,60
15.88445,0,1,0,0,14,152.4579,2131.892874,69
19.83504645,0,1,0,0,18,225.178625,2301.850721,75
68.06711,2,1,0,0,13,182.4433,6469.664211,27
54.30563,2,1,0,0,14,220.1323,5083.752685,82
6.895966,3,1,0,0,15,127.4887,1063.884067,62
9.49754,1,0,1,0,11,177.6508,1432.135681,21
13.84934,0,0,1,0,14,169.9447,1456.422162,51
25.77611616,1,1,0,0,14,182.483267,2593.301866,30
70.17136,2,1,0,0,11,137.4872,5884.793295,88
23.40043,3,1,0,0,11,162.4676,2772.321832,36
2.224168,1,1,0,0,11,212.6415,1249.968178,49
14.63647,3,0,1,0,16,267.6647,2210.449566,27
10.99037,0,0,1,0,17,197.6288,1487.997515,47
51.9989,1,1,0,0,15,240.1149,4979.183398,71
63.90452,2,1,0,0,9,182.4433,6165.207912,44
62.99218,0,1,0,0,10,197.4702,6318.070535,27
59.63916,0,0,1,0,12,127.525,5176.880863,31
56.94052,1,1,0,0,16,114.9658,4846.670476,86
2.464275,1,1,0,0,8,174.9768,1030.224777,83
1.84841935,0,1,0,0,9,150.020764,529.9370637,86
4.218778557,2,0,0,1,16,144.960655,577.1451549,27
14.38485335,2,1,0,0,14,142.468917,1794.480836,85
12.01983,0,0,1,0,18,164.9853,2037.009094,22
61.53705,0,1,0,0,12,149.9447,5841.516274,27
64.62378,1,1,0,0,14,257.6513,6689.478561,31
66.79288,2,1,0,0,13,124.9607,5950.933762,76
57.33546,2,0,1,0,19,159.9794,5658.119795,43
14.7804282,0,0,1,0,11,162.467607,2062.863163,32
60.55095,0,1,0,0,11,162.4713,5161.466055,89
14.7094,1,0,1,0,10,182.4538,1700.981258,18
52.61618,2,1,0,0,10,217.484,4957.613255,53
19.9235245,2,0,1,0,13,172.462354,2113.850791,44
16.4299,0,1,0,0,15,179.9794,1800.326325,40
14.48515,3,0,1,0,6,179.9476,1528.122932,34
66.68688,1,0,1,0,13,242.6143,6175.832114,48
53.98876,2,0,1,0,7,169.9378,4716.874438,46
67.78399,1,0,1,0,15,230.1051,6028.793302,72
3.921335,1,0,1,0,12,184.9496,1186.812133,60
4.848049,1,0,1,0,9,149.9778,458.1425479,83
68.1253,0,0,1,0,14,117.5015,5636.386434,85
6.42531,0,0,1,0,8,149.9778,799.7665769,37
47.91787,0,0,0,1,15,119.9568,4869.334092,33
68.9214,3,0,1,0,11,179.9476,5785.96133,77
53.79108,3,1,0,0,13,112.4551,4529.292662,46
3.27379,1,1,0,0,10,137.4836,891.754556,67
7.217041327,2,0,1,0,10,127.458638,850.5053759,58
6.446693,1,1,0,0,8,129.9621,1459.309498,19
9.312768,2,1,0,0,13,92.48802,983.5145753,36
71.83088,0,0,0,1,14,104.9629,6038.002387,50
48.92659,1,0,1,0,10,174.9882,4888.511162,73
2.476217,0,0,1,0,11,147.4783,373.1383878,51
51.19372,2,0,1,0,17,94.97283,4734.546819,80
59.29022,0,1,0,0,6,214.9663,5331.631842,64
52.21545,0,0,1,0,13,147.4893,4533.343418,51
64.32344,0,1,0,0,16,167.4564,5640.198172,21
62.06064,0,1,0,0,11,114.9728,5396.112945,30
9.727742106,2,0,1,0,11,200.132293,1751.848426,49
66.35321,0,0,1,0,11,187.4673,6364.433854,64
66.8616,1,1,0,0,18,159.9794,6286.517671,30
46.55588,0,1,0,0,13,162.4713,4232.407012,32
68.93363,1,0,1,0,15,204.9797,6101.208542,46
52.56715,2,1,0,0,13,240.1149,4886.937383,57
23.9038,0,0,1,0,10,137.4836,2593.650846,29
6.575242,0,0,1,0,11,159.9349,727.0646246,89
63.90801,0,0,1,0,15,162.4689,5627.198878,40
47.78655,1,1,0,0,14,172.4441,4317.862166,30
1.819217843,0,1,0,0,11,265.146969,816.9532955,48
65.27026,0,1,0,0,17,139.9979,5599.71353,73
22.37815032,1,0,1,0,13,147.456419,2603.903672,28
4.600655,3,1,0,0,13,159.965,733.0007061,68
48.9954,2,1,0,0,18,230.1051,4940.002327,24
9.26064585,0,0,1,0,5,222.61428,1821.82345,20
39.23379,1,0,1,0,8,137.4392,3600.119372,19
3.305552,1,0,1,0,16,127.525,702.3872964,63
54.99066,0,0,1,0,11,139.9979,4622.680672,89
4.899911,2,0,1,0,14,169.9378,756.9340947,27
10.55165,2,0,1,0,11,159.9794,1455.89147,71
67.69816,0,0,1,0,13,117.472,5917.079917,25
7.376158,0,1,0,0,14,149.9378,1669.828557,18
69.51253,2,0,1,0,11,162.447,6322.708205,81
65.64814,1,1,0,0,14,144.9607,5407.576321,87
67.99211,3,0,1,0,16,129.9778,6251.354682,39
11.71559,0,0,1,0,12,119.9897,1283.330518,34
54.55234,1,1,0,0,13,212.6415,5561.852852,51
38.05187,1,0,1,0,13,194.9768,3754.322576,48
60.16674,2,1,0,0,9,220.1185,5510.855205,36
14.0795,1,1,0,0,15,159.9942,1459.766208,77
12.84560044,2,1,0,0,10,92.488023,1266.982166,66
10.48608,1,1,0,0,19,112.4551,874.0562063,88
48.10173,0,1,0,0,12,159.9656,4790.240813,68
6.913925,2,1,0,0,13,207.4754,1536.363525,87
70.9092,1,0,1,0,8,139.9568,6127.202373,44
13.31283015,0,1,0,0,11,214.966286,1546.673637,60
62.02081,1,1,0,0,16,169.9447,5300.449639,78
68.57996,2,1,0,0,18,287.6427,6531.266707,21
70.95851,1,1,0,0,14,172.4404,6645.186507,46
11.55831,2,1,0,0,5,192.4404,1538.887965,21
65.11343,0,0,1,0,10,147.4421,5372.485557,86
63.69034,2,0,1,0,13,147.5031,5600.294614,37
7.852675802,2,0,1,0,12,127.458638,1034.285556,46
15.71358455,1,1,0,0,9,115.002061,1679.045392,18
17.74303,0,0,1,0,14,192.4705,1958.174563,29
13.25623,1,0,1,0,7,127.4421,1563.141746,78
2.555762,2,0,1,0,8,200.1652,914.9491958,19
54.68209,0,1,0,0,6,127.4421,5294.782338,19
63.18965,2,0,1,0,13,149.9621,5542.688477,23
68.3428,0,0,1,0,17,157.4836,5856.007779,56
57.94661,2,0,1,0,13,117.4858,4992.327344,88
7.931439645,0,1,0,0,12,204.963371,1262.007891,22
67.39149,2,1,0,0,10,197.6288,6182.666346,39
46.75485,0,0,1,0,9,112.4551,3840.965627,55
15.02441,2,0,1,0,14,104.9629,1406.070492,55
10.29318,1,1,0,0,9,137.5165,1207.830056,40
15.92001,1,1,0,0,12,200.1185,2223.458561,59
19.14656,1,0,1,0,10,169.9447,1811.777309,75
16.15614223,0,1,0,0,14,194.969934,1956.469091,23
10.99225739,1,0,1,0,16,129.994975,1297.575754,24
10.48384,0,0,1,0,14,172.4885,1488.721642,70
69.91998,1,0,1,0,12,242.6326,6291.039364,71
1.602966,0,1,0,0,12,137.4836,792.9175185,46
68.5356,2,0,1,0,14,117.5015,5854.161999,57
60.46007,1,0,1,0,15,182.4833,5214.689346,44
64.07652,0,0,1,0,10,230.1051,5998.967483,26
7.685124,1,0,1,0,12,104.9781,1241.231205,33
17.22596021,1,1,0,0,9,169.937833,1886.531937,25
8.635904,1,1,0,0,9,172.4555,1076.282569,71
68.2985,2,0,1,0,12,220.1185,6008.789959,73
2.061636,0,1,0,0,14,172.4742,598.858359,28
12.29962,1,1,0,0,14,184.9853,1418.813901,87
70.14018,0,0,1,0,11,202.4433,6147.578157,54
64.28134,0,1,0,0,11,210.127,5975.890408,28
